FID,SMILES,frequency
15331,[12*]S(=O)(=O)c1ccc(Br)cc1Br,6
15332,[5*]NC1=NN=C(c2ccc(Br)cc2)CS1,6
15333,[12*]S(=O)(=O)c1cccc(F)c1F,6
15334,[16*]c1cc(F)cc2c1OCC2,6
15335,[13*][C@@H]1C[C@]2(CN1)NC(=O)NC2=O,6
15336,[13*][C@H]1Cc2ccccc2N1,6
15337,[13*][C@H]1CCN=C(N)S1,6
15338,[7*]=Cc1c(O)ccc(Br)c1Br,6
15339,[9*]n1c(=O)[nH]nc(C)c1=O,6
15340,[16*]c1ccc2nc(C)oc(=O)c2c1,6
15341,[14*]c1cc2cc(Br)ccc2c(=O)o1,6
15342,[5*]NC1CC(C)(C)Oc2cc(C)ccc21,6
15343,[13*]C1C=CCCN1C,6
15344,[5*]N1CCOc2c(Cl)cccc21,6
15345,[14*]c1[nH]c(=O)n(C)c1C=O,6
15346,[16*]c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6
15347,[16*]c1cc(Cl)ccc1S(C)(=O)=O,6
15348,[10*]N1C(=O)c2ccccc2C1=Nc1ccccc1,6
15349,[16*]c1cc(S(=O)CC)c2oc3ccccc3c(=O)c2c1,6
15350,[14*]c1nccc2c1[C@@H](CCO)N([S@](=O)C(C)(C)C)C2,6
15351,[9*]n1cc(C=O)n(C)c1=O,6
15352,[10*]N1CCOc2ccc(Br)cc2C1=O,6
15353,[16*]c1cc[n+]([O-])c(C)c1,6
15354,[13*][C@@H]1CNCC(=O)N1,6
15355,[14*]c1[nH]nc2c1[C@H](c1c(F)cccc1F)C(C#N)=C(N)O2,6
15356,[15*][C@H]1CNCC1(C)C,6
15357,[1*]C(=O)C[n+]1c(N)sc2ccccc21,6
15358,[15*]C1(C)C(=O)CNC1=O,6
15359,[14*]c1csc(N/N=C\c2ccc(F)cc2)n1,6
15360,[7*]=CC1CN=C2SC=CN21,6
15361,[16*]c1ccc2c(c1)Oc1ccccc1C(=O)N2,6
15362,[13*]C1(C)Oc2ccc(Cl)cc2NC1=O,6
15363,[16*]c1c[nH]c2c(F)cccc2c1=O,6
15364,[16*]c1ccc2c(c1)N(C)C(=O)C2(C)C,6
15365,[4*][C@@H](C)CCO,6
15366,[1*]C(=O)C[NH3+],6
15367,[15*]C1C=C(C(C)(C)C)C(=O)CC1,6
15368,[5*]NC(=S)N/N=C1/CCCC[C@@H]1C,6
15369,[13*]C1SC(=C)N(C)C1=O,6
15370,[12*]S(=O)(=O)c1ccc2c(c1)NC(=O)C1CCCN21,6
15371,[13*]C1NC(=O)OC1(C)C,6
15372,[16*]c1cnc2nc(Cl)ccc2c1,6
15373,[14*]c1nncn1/N=C\c1cccc(C)c1,6
15374,[13*][C@H]1C[C@H](c2ccccc2C)n2nc(N)nc2N1,6
15375,[8*]CC[n+]1ccon1,6
15376,[16*]c1ccc([N+](=O)[O-])c(C#N)c1,6
15377,[16*]c1ccc2c(c1)NC(=O)[C@@H](C)S2,6
15378,[8*]CS(=O)[O-],6
15379,[9*]n1ncc2c(=O)[nH]c(Cl)nc21,6
15380,[7*]=C(C#N)C(=O)C(C)(C)C,6
15381,[9*]n1cccc(C)c1=O,6
15382,[5*]N(C)C1=CC(=O)CC(C)(C)C1,6
15383,[13*][C@H]1NCC[C@@H]1S(=O)(=O)c1ccccc1,6
15384,[7*]=Cc1c(C)noc1C,6
15385,[15*][C@H]1C(=O)Nc2c(c(C)nn2C)[C@@H]1c1cccc(F)c1,6
15386,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cccc(Br)c1,6
15387,[15*][C@@H]1CNCC/C1=N/O,6
15388,[13*][C@H]1CSCCN1,6
15389,[13*][C@H]1CC(=O)N1,6
15390,[8*]CS(=O)(=O)Cl,6
15391,[14*]c1[nH]c2cc([N+](=O)[O-])ccc2[nH+]1,6
15392,[9*]n1nc(N)c2cnccc21,6
15393,[13*][C@H]1C[C@H]2C[C@@H]2CN1,6
15394,[16*]c1c(F)cc(N)cc1F,6
15395,[16*]c1ccc(C2=NN(C(C)=O)[C@H](C)O2)cc1,6
15396,[16*]c1cc2c(nc1Br)C(C)(C)CN2,6
15397,[11*]SC(N)=[N+]=CCl,6
15398,[16*]c1ccc([SH](=O)=O)c(C#N)c1,6
15399,[16*]c1ccc2c(c1)C(c1ccc(O)cc1)NCC2,6
15400,[15*]C1C(=O)Nc2c(c(C)nn2C)C1c1cccc(F)c1,6
15401,[16*]c1cc[nH]c(=O)c1Br,6
15402,[4*]CC1Cn2c(=O)ccc3cccc1c32,6
15403,[16*]c1ccccc1C1=NNC(=O)C(C)(C)C1,6
15404,[1*]C(=O)C[C@@H]1CSc2nc3c(c(=O)n21)CCCC3,6
15405,[5*]NC1=NS(=O)(=O)c2c(Cl)cc(Cl)cc2N1,6
15406,[4*]CC(N)CC1Cc2ccccc21,6
15407,[16*]c1cnn2c1C(CN)CCC2,6
15408,[16*]c1cccc2c1-c1ccccc1C2,6
15409,[14*]c1ncnc2[nH]nnc12,6
15410,[13*][C@@H]1C(=O)N(C)C(=O)N1C,6
15411,[7*]=C(C(=O)C(F)(F)F)[n+]1cccc2ccccc21,6
15412,[5*]NC1=NS(=O)(=O)c2cc(F)ccc2N1,6
15413,[13*]C12CCCN1C(=O)CNC2=O,6
15414,[14*]c1nc2n(n1)[C@H](c1ccc(Cl)cc1)CCN2,6
15415,[4*]C[C@H](O)C(F)(F)F,6
15416,[5*]N1C=CC=C(Cl)C1,6
15417,[5*]N1CCCc2ncc(N)cc21,6
15418,[15*]C1(N)CCC(C)CC1,6
15419,[16*]c1ccc2c(c1)[C@H](c1ccccc1O)NCC2,6
15420,[15*][C@@H]1Cc2[nH]c3ccc(N)cc3c2C1,6
15421,[16*]c1ccnc2c1CN(C(N)=S)CC2,6
15422,[12*]S(=O)(=O)c1ccc2c(=O)[nH][nH]c(=O)c2c1,6
15423,[16*]c1c(C#N)cnc2cnccc12,6
15424,[7*]=Cc1ccc([N+](=O)[O-])s1,6
15425,[14*]c1nc(C)c(C)c2c1CNC2,6
15426,[7*]=C1C(=O)CCC1C#N,6
15427,[1*]C(=O)C[C@H]1CSc2nc3c(c(=O)n21)CCCC3,6
15428,[14*]c1cc2c(=O)ocnc2s1,6
15429,[14*]c1nnc2ccc(Br)cn12,6
15430,[1*]C(=O)CCC(=O)NN=C1CC(=O)CC(C)(C)C1,6
15431,[5*]N1[C@@H](CC(C)=O)c2cc(F)ccc2S1(=O)=O,6
15432,[12*]S(=O)(=O)c1cccc2ncccc12,6
15433,[5*]N1Cc2nn(C)cc2C(C)C1,6
15434,[13*][C@H]1CCC(N)=N1,6
15435,[5*]N1C(C)(C)CC(=NO)CC1(C)C,6
15436,[5*]NCC=C,6
15437,[14*]c1csc(N(C)/N=C/c2ccccc2)n1,6
15438,[5*]NC=C1CCNCC1,6
15439,[16*]c1c[nH+]c2ccccc2c1C,6
15440,[15*]C12CCNC[C@H]1C2,6
15441,[14*]c1ccc(C#CC(C)(C)O)o1,6
15442,[14*]c1noc2ncc([SH](=O)=O)cc12,6
15443,[5*]NC1=NS(=O)(=O)c2ccc(F)cc2N1,6
15444,[1*]C(=O)[C@H]1CCc2ccccc21,6
15445,[7*]=C[C@@H]1CCCN1,6
15446,[16*]c1ccc2c(C)nsc2c1,6
15447,[13*][C@]1(C)Cc2c(C#N)csc2CO1,6
15448,[6*]C(=O)NNC(=S)NC,6
15449,[9*]n1nc2c(c1N)[C@H](C)NCC2,6
15450,[4*]C(C)C(=O)NN=C1CCNCC1,6
15451,[9*]n1nc(C)c2c1OC(N)=C(C#N)[C@H]2c1ccc(Cl)cc1,6
15452,[7*]=C(C(=O)C(F)(F)F)[n+]1ccc2ccccc2c1,6
15453,[16*]c1cc(C)n(S(=O)(=O)c2ccc(C)cc2)c1C,6
15454,[14*]c1c(C)nc2sccn12,6
15455,[16*]c1cc(C)c([N+](=O)[O-])cc1C,6
15456,[1*]C(=O)C1=C[C@H]2C=CC=C[C@@H]2OC1=O,6
15457,[5*]NCF,6
15458,[8*][C@H](C=O)CC(C)(C)N,6
15459,[16*]c1cc(Br)cc(Cl)c1O,6
15460,[16*]c1ccc2c(c1)C1(OCCCO1)C(=O)N2CCCC,6
15461,[7*]=CC1=C(C)CCCC1=O,6
15462,[7*]=C[C@H]1[C@H](O)CC[C@]2(C)C(=O)C[C@H]12,6
15463,[5*]N1CCN(/N=C\c2cccnc2)CC1,6
15464,[13*]C1CC(C)(C)c2ncccc2N1,6
15465,[15*][C@@]1(O)CC(=C)C[C@@H]1O,6
15466,[4*]CC(=O)NNC(N)=S,6
15467,[7*]=Cc1cccc(S(=O)(=O)CC#C)c1,6
15468,[5*]N1CCc2nccc(Cl)c2C1,6
15469,[5*]N1c2ccccc2S(=O)(=O)c2cc(C)ccc21,6
15470,[15*]C1CNC2CC12,6
15471,[8*]CC1(O)C(N)=Nc2ccc(Cl)cc21,6
15472,[5*]N(C)S(=O)(=O)N1CCNCC1,6
15473,[9*]n1ncc2c1NC(=O)C[C@H]2c1cccc(C)c1,6
15474,[7*]=C(C)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O,6
15475,[5*]N1CC(=O)Nc2ccccc2[C@H]1c1ccccc1,6
15476,[16*]c1ccc2c(c1)[C@@H](N)CCC2,6
15477,[10*]N1CC(=O)C(C#N)C1=O,6
15478,[13*][C@@H]1Nc2ccc(S(N)(=O)=O)cc2S(=O)(=O)N1,6
15479,[15*]C1Cc2nnccc2C(O)C1,6
15480,[14*]c1cc(C)c(C)[nH]1,6
15481,[5*]N1c2ccccc2C(=O)N(C)c2cc(Cl)ccc21,6
15482,[14*]c1cc2occc2c(Cl)n1,6
15483,[4*]C(C)C(C)CC,6
15484,[5*]N1CCN(N=Cc2ccccc2C)CC1,6
15485,[14*]c1ncc2cc(Br)cnc2n1,6
15486,[14*]c1ccc2c(n1)N(C)CC(C)C2,6
15487,[9*]n1c(=O)[nH]c2c(Cl)nc(C)nc21,6
15488,[4*]C(F)(F)C(F)C(F)(F)F,6
15489,[7*]=Cc1coc2ccc(Cl)cc2c1=O,6
15490,[16*]c1cccc(C=NNc2nccs2)c1,6
15491,[9*]n1ccc(=O)c(Br)c1,6
15492,[16*]c1ccc2c(c1)CCN[C@H]2c1ccncc1,6
15493,[5*]N1CCC(S(=O)(=O)c2ccc(C)cc2)C1,6
15494,[14*]c1ccn(S(=O)(=O)c2ccc(Cl)cc2)n1,6
15495,[8*]C[C@H]1NCCc2c1[nH]c1ccccc21,6
15496,[1*]C(=O)C1CCn2ccc(Br)c21,6
15497,[16*]c1c(C)c2ccc(O)c(C)c2oc1=O,6
15498,[9*]n1c(C)cc2c(c1=O)C(c1ccccc1Cl)C(C#N)=C(N)O2,6
15499,[5*]N1CC[C@H]2Nc3ccc(F)cc3C2C1,6
15500,[14*]c1cc2ccsc2c(Cl)n1,6
15501,[9*]n1c(=O)ccc2ccc(Cl)nc21,6
15502,[15*][C@@H]1CCN(S(=O)(=O)N2C[C@@H](C)C[C@@H](C)C2)C1,6
15503,[15*][C@@H]1C(=O)Nc2c(c(C)nn2C)[C@@H]1c1cccc(C)c1,6
15504,[8*]CCC(N)CCN,6
15505,[15*]C1CC(C)NC(C)C1,6
15506,[14*]c1oc(=O)c2cc(N)ccc2c1Cl,6
15507,[16*]c1cccc2c1CCCO2,6
15508,[7*]=Cc1ccn[nH]1,6
15509,[9*]n1c(=O)[nH]c2nc(Cl)[nH]c2c1=O,6
15510,[5*]NC(=S)N1CCc2cc(O)c(O)cc2C1c1ccccc1,6
15511,[16*]c1ccc2cc(C)[n+]([O-])cc2c1,6
15512,[7*]=C1CCCCc2cn[nH]c21,6
15513,[12*]S(=O)(=O)c1cc(Br)cc(C#N)c1,6
15514,[1*]C(=O)[C@@H](N)[C@@H](C)O,6
15515,[13*][C@H]1S/C(=C/C=O)NC1=O,6
15516,[13*][C@H]1CS(=O)(=O)CN1,6
15517,[8*][C@@H](O)C(F)(F)F,6
15518,[16*]c1cccc2nc3cc(C)ccc3cc12,6
15519,[15*]C1CC(=O)NN(C(=O)CC)C1,6
15520,[16*]c1cocc1C,6
15521,[1*]C(=O)CCC(=O)N/N=C1/CCCC(C)C1,6
15522,[5*]N1CC(N)CC2(CC2)C1,6
15523,[14*]c1[nH]nc2cc(O)ccc12,6
15524,[16*]c1cc(F)c(F)c(P)c1,6
15525,[14*]c1cc2ncc(Br)cn2n1,6
15526,[14*]c1ccc(I)o1,6
15527,[9*]n1cc(I)c2ccncc21,6
15528,[5*]N1C2C=C(C)CC1CC2,6
15529,[8*]CC1=CNCC=C1,6
15530,[13*][C@H]1C[C@H](c2cccc(F)c2)n2ncnc2N1,6
15531,[16*]c1cc(Br)cc2nc(C)oc12,6
15532,[7*]=Cc1ccc2c(c1)C(=O)NC1(CCNCC1)N2,6
15533,[13*][C@H]1C[C@H](C)N=C(N)S1,6
15534,[9*]n1c(C)c(C2=CCNCC2)c2cc(F)ccc21,6
15535,[6*]C(=O)NN1CCN(C)CC1,6
15536,[15*][C@@H]1CCN(C#N)C1,6
15537,[13*]C1CN=C(c2ccc(Cl)c(S(N)(=O)=O)c2)O1,6
15538,[15*]C1CCN(C(N)=S)CC1,6
15539,[7*]=C(O)C1CCCCC1,6
15540,[15*]C1C2NC(=O)NC1(C)Oc1ccc(Cl)cc12,6
15541,[12*]S(=O)(=O)C1CN(C)C(=O)N(C)C1=O,6
15542,[15*][C@H]1CNC[C@@H]1N,6
15543,[14*]c1nc2n(n1)[C@@H](c1ccccc1)C=C(C)N2,6
15544,[14*]c1nc(C)cc2sccc12,6
15545,[14*]c1cc2c(c(C)n1)CNC2,6
15546,[7*]=C1CCC(C)C1=O,6
15547,[5*]NC(=S)N1CCc2ccccc2C1c1cccs1,6
15548,[5*]NC1CCc2c(Br)cccc21,6
15549,[5*]N1C[C@@H](C)NC(=O)C12CCCC2,6
15550,[15*]C1(Cl)C(=O)Nc2ccccc2C1=O,6
15551,[1*]C(=O)CCC(=O)N/N=C1\CC(=O)CC(C)(C)C1,6
15552,[13*]C1COC(c2ccc(Cl)cc2)=N1,6
15553,[16*]c1c(O)[nH]c(=O)[nH]c1=O,6
15554,[16*]c1ccc2c(c1)CCNC2c1cc([N+](=O)[O-])ccc1Cl,6
15555,[8*]C[C@@H](C)C(F)(F)F,6
15556,[16*]c1ccc2c(c1)CCNC2C,6
15557,[5*]N1CNc2ccc(C)cc2S1(=O)=O,6
15558,[14*]c1ccc2c(n1)C(C)CNC2,6
15559,[16*]c1c(C)nc2[nH]nc(C)n2c1=O,6
15560,[16*]c1ccc(C)c2c1c(C)c(C)c(C)[n+]2[O-],6
15561,[13*]C1(C)C(C)C2(CC(C)N1O)OCC(C)CO2,6
15562,[9*]n1nc(C)c2c1NC(=O)C[C@H]2c1c(Cl)cccc1Cl,6
15563,[14*]c1nnc2n1N=C(c1ccc(C)cc1)[C@@H](C)S2,6
15564,[12*]S(=O)(=O)c1nc(C)c(Br)s1,6
15565,[16*]c1ccc2c(c1)[C@H](c1c(F)cccc1Cl)NCC2,6
15566,[7*]=Cc1ccc2c(c1)CCc1ccccc1N2C,6
15567,[16*]c1cc(C)c(Cl)cc1S(=O)(=O)n1cnc(C)c1,6
15568,[16*]c1ccc2c(c1)CCNC2c1c(C)ccc(C)c1C,6
15569,[13*]C1CC[C@]2(CN1)NC(=O)NC2=O,6
15570,[3*]OCc1ccccc1,6
15571,[16*]c1c(O)ccc2c(=O)cc(C)oc12,6
15572,[13*][C@H]1C(=O)N(C)C(=O)N1C,6
15573,[1*]C(=O)CC(O)CC=O,6
15574,[14*]c1[nH]nc2c1[C@@H](c1ccccc1Br)C(C#N)=C(N)O2,6
15575,[14*]c1nc(C)cn1S(=O)(=O)c1ccc(Br)cc1,6
15576,[16*]c1csc2c(Cl)nccc12,6
15577,[16*]c1cc(I)ccc1Cl,6
15578,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1cc(F)cc(F)c1,6
15579,[14*]c1nc(F)co1,6
15580,[7*]=C(C)c1ccc(N)cc1,6
15581,[9*]n1nnc2cc(Cl)ccc2c1=O,6
15582,[10*]N1CC(C(C)=O)=C(O)C1=O,6
15583,[16*]c1cccc(S(=O)(=O)n2ccc(C)n2)c1,6
15584,[1*]C(=O)SC,6
15585,[5*]NC(=S)N/N=C1/C[C@H](C)CC(C)(C)C1,6
15586,[13*]C1NC(=O)c2cc(F)ccc2NC1=O,6
15587,[5*]N1CNS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc21,6
15588,[16*]c1cc(S(=O)(=O)CC)ccc1F,6
15589,[8*]C(C=S)C=S,6
15590,[5*]N1CC=C(c2ccccc2F)CC1,6
15591,[3*]OCN1C(=O)c2cccc3cccc1c23,6
15592,[7*]=Cc1ccc2c(c1)Cc1ccccc1-2,6
15593,[14*]c1ncnc(C)n1,6
15594,[5*]NC1=NS(=O)(=O)c2ccc(Cl)cc2N1,6
15595,[8*]C(C)(C)C(N)=O,6
15596,[4*]CC1=C(O)CCCC1=O,6
15597,[14*]c1nc2n(n1)[C@H](c1ccccc1)C=C(C)N2,6
15598,[16*]c1ccc([SH](=O)=O)cc1[N+](=O)[O-],6
15599,[13*][C@@H]1OC(c2ccccc2I)=NN1C(C)=O,6
15600,[13*][C@H]1NC(=O)c2c(C)cccc2NC1=O,6
15601,[1*]C(=O)[C@@H](C)Br,6
15602,[5*]N1CCCN2C(=O)CC[C@]12C,6
15603,[16*]c1cc([SH](=O)=O)c2oc3ccccc3c(=O)c2c1,6
15604,[15*][C@H]1CCN(S(=O)(=O)N2CCC[C@@H](C)C2)C1,6
15605,[7*]=C1CCC(C(N)=S)C1=O,6
15606,[16*]c1c(C=O)cc2c3c1CCCN3CCC2,6
15607,[8*]C(C)C(C)=O,6
15608,[15*][C@]1(C)C[C@H]2C(=O)N(C)[C@H](C)C(=O)N2C1,6
15609,[8*]CC(=O)N/N=C\c1ccc2c3c(cccc13)CC2,6
15610,[7*]=Cc1scc2c1OCCO2,6
15611,[13*]C1CC(c2cccc(Cl)c2)n2nc(N)nc2N1,6
15612,[16*]c1ccc2cnsc2c1F,6
15613,[7*]=C1OC(=O)c2c1cccc2[N+](=O)[O-],6
15614,[9*]n1c2c(c3cc([N+](=O)[O-])ccc31)CCNC2=O,6
15615,[15*][C@]12CCC[C@@H]1CNC2,6
15616,[14*]c1nnc2c(C)ccnn12,6
15617,[16*]c1c(O)cc2n(c1=O)CCC2,6
15618,[13*]C1SC(NC)=NC1=O,6
15619,[5*]NC(=S)N/N=C1\CC(=O)CC(C)(C)C1,6
15620,[5*]N1[C@H]2C[C@H]2C[C@@H]1C#N,6
15621,[13*][C@H]1NCC12CC2,6
15622,[13*][C@@H]1CCNCCO1,6
15623,[8*]C(F)(F)P(=O)(O)O,6
15624,[13*]C1CN=C(c2c(F)cccc2F)O1,6
15625,[9*]n1cnc(=O)c(C#N)c1,6
15626,[7*]=C[C@@]1(O)C(C)=C(CC=O)C(=O)CC1(C)C,6
15627,[4*][C@@H](C)C(=O)NN=C1CCC(C)CC1,6
15628,[5*]N1CCN(/N=C/c2ccc(O)c(O)c2)CC1,6
15629,[8*]C(O)C(=O)N=c1ccccn1O,6
15630,[16*]c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,6
15631,[15*]C1CN(C)C(=O)NC1=O,6
15632,[15*][C@H]1CCN(S(=O)(=O)N2CCCC(C)C2)C1,6
15633,[15*]C1C(=O)c2ccc(O)cc2C1=O,6
15634,[13*]C1SCCN(C)C1=O,6
15635,[16*]c1cc(S(=O)C(C)C)c2oc3ccccc3c(=O)c2c1,6
15636,[8*]CN=C(N)N(C)C,6
15637,[14*]c1onc(C)c1[N+](=O)[O-],6
15638,[7*]=Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,6
15639,[5*]N1CCC(C)c2ccccc21,6
15640,[9*]n1c(=O)ncc2cc(Br)ccc21,6
15641,[9*]n1c(C)cc2c(c1=O)C(c1ccccc1F)C(C#N)=C(N)O2,6
15642,[14*]c1cc2cccc(C)c2o1,6
15643,[13*][C@H]1CSC(C)=N1,6
15644,[16*]c1ccc(C2NCCc3ccccc32)c(Cl)c1,6
15645,[15*][C@@]12CC[C@@H](O)[C@H](C)[C@H]1C(C)C2=O,6
15646,[13*][C@@H]1CC(=O)N(C)c2ccccc2S1(=O)=O,6
15647,[14*]c1ncc(O)c2c(Cl)c[nH]c12,6
15648,[9*]n1nc(C)c2c1NC(=O)C[C@@H]2c1c(Cl)cccc1Cl,6
15649,[7*]=Cc1cc[n+](CC(=O)O)c2ccccc12,6
15650,[14*]c1cc2cccc(C)c2cn1,6
15651,[15*][C@@H]1CC(=O)c2ccoc2C1,6
15652,[8*]C(C#N)S(=O)(=O)c1ccccc1,6
15653,[16*]c1c(F)c(F)c2nc3c(F)cc(F)c(F)c3nc2c1F,6
15654,[16*]c1ccc(Cl)cc1C=O,6
15655,[16*]c1ccn(S(=O)(=O)c2ccc(C)cc2)c1C#N,6
15656,[13*]C1CNC(=O)CCS1,6
15657,[9*]n1c(=O)n(C)c(=O)c2c1ccn2C,6
15658,[14*]c1scc(C)[n+]1CC=O,6
15659,[1*]C(=O)C1=NCCC1,6
15660,[5*]NS(=O)(=O)N1CCCC(C)C1,6
15661,[14*]c1c[n+](CC=O)c(N)s1,6
15662,[9*]n1nc(C)c2c1NC(=O)C[C@@H]2c1ccccc1C,6
15663,[4*]C(C)(C)C(O)C(F)(F)F,6
15664,[7*]=C1C=Nc2ccc(Cl)cc21,6
15665,[12*]S(=O)(=O)c1cc2[nH]c(=O)[nH]c2cc1Br,6
15666,[13*]C1NC(=O)NC(=O)C1Br,6
15667,[16*]c1cn2ccccc2c1C#N,6
15668,[16*]c1ccc(Br)c(C2=NCCO2)c1,6
15669,[14*]c1n[nH]c2c1CN(C)CC2,6
15670,[16*]c1cc([SH](=O)=O)cc2c(=O)c3ccccc3oc12,6
15671,[16*]c1ccc2c3c(cccc13)C(=O)N2CCC(F)(F)F,6
15672,[13*]C1Nc2c(C)cccc2C1=O,6
15673,[8*]C(C)CCCC,6
15674,[5*]N1CC2CN(C)CC2C1,6
15675,[14*]c1c(/N=C(\C)[O-])on[n+]1C,6
15676,[14*]c1oc2cc(C)c(Cl)cc2c1C,6
15677,[15*]C1CC[C@@H]2[C@H](C)CCCN2C1O,6
15678,[16*]c1c(Cl)ccc(Cl)c1N,6
15679,[13*][C@@H]1C[C@H](c2cccc(Cl)c2)n2nc(N)nc2N1,6
15680,[13*]C1N=C(N)OC1C,6
15681,[14*]c1cc(N)n(S(=O)(=O)c2ccc(C)cc2)n1,6
15682,[5*]N1c2ccc(C)cc2NS1(=O)=O,6
15683,[16*]c1cc2c(nc1C)CCN(C)C2,6
15684,[8*]CS(C)(=N)=O,6
15685,[7*]=C(C)C1OCCCO1,6
15686,[5*]NC1=C(C(=O)O)N(/C=C\C)C(=C)C=C1,6
15687,[7*]=C1NC(=O)C(C=NC)C1=O,6
15688,[10*]N1C(=O)c2ccccc2C1CC=O,6
15689,[7*]=C(c1cccc2ccccc12)[N+](=O)[O-],6
15690,[16*]c1ccc2c(c1)C(c1cccs1)N(C(N)=S)CC2,6
15691,[8*]CC(Br)C1Cc2ccccc21,6
15692,[8*]CC(C=O)CC,6
15693,[3*]OS(=O)(=O)c1ccc(Br)cc1,6
15694,[13*][C@H]1OCCC1F,6
15695,[15*]C1(N=C=O)CCC2(CC1)OCCO2,6
15696,[16*]c1ccoc1Cl,6
15697,[5*]NC1c2ccncc2NC[C@@H]1C,6
15698,[14*]c1nc2n(n1)[C@@H](c1ccc(Cl)cc1)C(C(N)=O)=C(C)N2,6
15699,[1*]C(=O)C1=NC=CN2CCS(=O)(=O)N=C12,6
15700,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2,6
15701,[13*]C1(C)Cc2ccccc2C(=O)O1,6
15702,[6*]C(=O)N/N=C1\C[C@@H](C)CC(C)(C)C1,6
15703,[15*]C1COC2(CC(C)N([O])C(C)C2C)OC1,6
15704,[14*]c1[nH]nc2c1[C@H](c1ccccc1C)C(C#N)=C(N)O2,6
15705,[15*]C1CNC(=O)COC1,6
15706,[4*]CC(N)C1CCc2cccnc21,6
15707,[10*]N1C(=O)c2ccccc2OC[C@@H]1C,6
15708,[14*]c1nnc2n1N=C(c1ccc(Cl)cc1)[C@H](C)S2,6
15709,[16*]c1cnc2c(c1)NC[C@H](C)N2,6
15710,[5*]N1CC(C)C(=O)C1C,6
15711,[16*]c1ccc(C2=C(O)c3ccccc3C2=O)cc1,6
15712,[5*]NC1CC(C)Nc2ccccc21,6
15713,[7*]=C1SC(=O)NC1=Nc1cc(Cl)cc(Cl)c1,6
15714,[16*]c1cc(/C=N/N2CCNCC2)cc(Br)c1O,6
15715,[16*]c1cc(F)ccc1C(N)=S,6
15716,[12*]S(=O)(=O)c1cc2nc(Cl)ccc2s1,6
15717,[14*]c1cc(=O)c2cccc(Cl)c2[nH]1,6
15718,[8*]C[n+]1cc(/N=C(\C)[O-])on1,6
15719,[12*]S(=O)(=O)c1cc(Br)cc2c1OCC2,6
15720,[5*]N1CCC(=O)C(C)CC1,6
15721,[16*]c1ccc2c(c1)[n+]([O-])cn2O,6
15722,[9*]n1ncc2c1NC(=O)C[C@@H]2c1cccc(C)c1,6
15723,[16*]c1cc(C)c(C)c(S(N)(=O)=O)c1,6
15724,[15*][C@H]1CC(=O)C1(C)C,6
15725,[15*]C1C(=O)NC(=O)NC1=O,6
15726,[13*]C1CC(c2ccccc2C)n2nc(N)nc2N1,6
15727,[16*]c1ccc2c(=O)n(C=O)[nH]c2c1,6
15728,[14*]c1nccc2scnc12,6
15729,[16*]c1cnc(Cl)c2c1c(C)cn2C=O,6
15730,[16*]c1cc(Cl)c2nncn2c1,6
15731,[9*]n1nc(C)c2c(=O)cc(C)[nH]c21,6
15732,[13*][C@@H]1SC(N(C)C)=NC1=O,6
15733,[12*]S(=O)(=O)c1cncc(C#N)c1,6
15734,[13*][C@H]1CCC[NH+]1C,6
15735,[14*]c1nc2ccc(C#N)cc2[nH]1,6
15736,[16*]c1c(N)n2c3c(cccc3c1=O)CCC2,6
15737,[8*]C(C(C)=O)C(C)=O,6
15738,[16*]c1cnc2c(c1)CCCN2CN,6
15739,[14*]c1ccc2c(C)c(C)c(C)nc2n1,6
15740,[16*]c1ccc(C2=NNC(=O)CC2C)c(F)c1,6
15741,[16*]c1cccc2cc[n+](C)cc12,6
15742,[14*]c1cc2cccc(Cl)c2s1,6
15743,[16*]c1c[nH]c2nc(Cl)c(F)c(C)c2c1=O,6
15744,[16*]c1ccc(Br)cc1/C=N/n1cnnc1,6
15745,[16*]c1ccn(S(=O)(=O)c2ccc(Cl)cc2)c1,6
15746,[4*]C[C@H](C)C1=C(O)C2(CCCCC2)OC1=O,6
15747,[14*]c1nc(C)cc2c(C)c(C)[nH]c12,6
15748,[7*]=C[C@@H]1[C@H]2C(C)C(=O)[C@@H]2CC[C@H]1O,6
15749,[14*]c1cn(C)c2ccnn12,6
15750,[9*]n1ncc2c1NC(=O)C[C@@H]2c1ccc(F)c(Br)c1,6
15751,[9*]n1cnc2c(sc3nc(C)c(C)cc32)c1=O,6
15752,[13*][C@H]1CNCC(C)(C)O1,6
15753,[7*]=C1C(=O)CC(C)(C)CC1=NC(CC)CO,6
15754,[5*]NC1=C(C(N)=O)CCS1,6
15755,[16*]c1cc(Cl)cc2c1OCC(=O)N2,6
15756,[15*][C@@H]1CCNC[C@H]1F,6
15757,[8*]C(O)(C=O)C(F)(F)F,6
15758,[4*]C1/C(=C\N)CCCC1C,6
15759,[6*]C(=O)N(OC)C1CC1,6
