FID,SMILES,TPSA
1549,[6*]C(=O)Nn1c(C)ccc1C,34.03
1550,[1*]C(=O)C(C)=O,34.14
1551,[1*]C(=O)C=O,34.14
1552,[1*]C(=O)CC(C)=O,34.14
1553,[1*]C(=O)CC=O,34.14
1554,[1*]C(=O)CCCC=O,34.14
1555,[1*]C(=O)CC[S@](C)=O,34.14
1556,[1*]C(=O)C[C@H](C)C=O,34.14
1557,[1*]C(=O)[C@H](C)[S@@](C)=O,34.14
1558,[1*]C(=O)[C@H](C)[S@](C)=O,34.14
1559,[12*]S(=O)(=O)C(C)(C)C,34.14
1560,[12*]S(=O)(=O)CC(C)C,34.14
1561,[12*]S(=O)(=O)CCC(C)(C)C,34.14
1562,[12*]S(=O)(=O)C[C@@H](C)CCl,34.14
1563,[12*]S(=O)(=O)C[C@H](C)CCl,34.14
1564,[12*]S(=O)(=O)c1c(C)c(C)c(C)c(C)c1C,34.14
1565,[12*]S(=O)(=O)c1cc(Br)ccc1F,34.14
1566,[12*]S(=O)(=O)c1cc(C)c(Br)s1,34.14
1567,[12*]S(=O)(=O)c1cc(C)c(Cl)cc1C,34.14
1568,[12*]S(=O)(=O)c1cc(C)cc(C)c1,34.14
1569,[12*]S(=O)(=O)c1cc(C)cs1,34.14
1570,[12*]S(=O)(=O)c1cc(Cl)ccc1C,34.14
1571,[12*]S(=O)(=O)c1cc(Cl)ccc1Cl,34.14
1572,[12*]S(=O)(=O)c1cc(Cl)sc1Cl,34.14
1573,[12*]S(=O)(=O)c1ccc(C)cc1C,34.14
1574,[12*]S(=O)(=O)c1ccc(I)cc1,34.14
1575,[12*]S(=O)(=O)c1cccc(Br)c1,34.14
1576,[12*]S(=O)(=O)c1cccc(C)c1C,34.14
1577,[12*]S(=O)(=O)c1cccc(Cl)c1F,34.14
1578,[12*]S(=O)(=O)c1ccccc1Br,34.14
1579,[12*]S(=O)(=O)c1ccccc1Cl,34.14
1580,[12*]S(=O)(=O)c1cccs1,34.14
1581,[12*]S(=O)(=O)c1ccsc1C,34.14
1582,[12*]S(=O)(=O)c1sccc1Br,34.14
1583,[14*]c1cc([SH](=O)=O)c(C)s1,34.14
1584,[14*]c1ccc([SH](=O)=O)s1,34.14
1585,[14*]c1sccc1[SH](=O)=O,34.14
1586,[15*][C@@H]1CCCC[C@@H]1S(C)(=O)=O,34.14
1587,[15*][C@@H]1CCCC[C@H]1S(C)(=O)=O,34.14
1588,[15*][C@@H]1CCC[C@@H](S(C)(=O)=O)C1,34.14
1589,[15*][C@@H]1CCC[C@@H]1S(C)(=O)=O,34.14
1590,[15*][C@@H]1CCC[C@H](S(C)(=O)=O)C1,34.14
1591,[15*][C@@H]1CCS(=O)(=O)C1,34.14
1592,[15*][C@@]1(C)CCS(=O)(=O)C1,34.14
1593,[15*][C@H]1CCCC[C@@H]1S(C)(=O)=O,34.14
1594,[15*][C@H]1CCCS(=O)(=O)C1,34.14
1595,[16*]c1cc(C)c(C)c([SH](=O)=O)c1,34.14
1596,[16*]c1cc(C)c(C)cc1[SH](=O)=O,34.14
1597,[16*]c1cc(S(=O)(=O)CC)ccc1Cl,34.14
1598,[16*]c1cc([SH](=O)=O)c(Cl)cc1Cl,34.14
1599,[16*]c1cc([SH](=O)=O)ccc1Cl,34.14
1600,[16*]c1ccc(C)c([SH](=O)=O)c1,34.14
1601,[16*]c1ccc(C)cc1[SH](=O)=O,34.14
1602,[16*]c1ccc(Cl)cc1[SH](=O)=O,34.14
1603,[16*]c1ccc(F)c([SH](=O)=O)c1,34.14
1604,[16*]c1ccc(S(=O)(=O)C(F)F)cc1,34.14
1605,[16*]c1ccc(S(C)(=O)=O)c(F)c1,34.14
1606,[16*]c1ccc([SH](=O)=O)c(Br)c1,34.14
1607,[16*]c1ccc([SH](=O)=O)c(C)c1,34.14
1608,[16*]c1ccc([SH](=O)=O)c(F)c1,34.14
1609,[16*]c1ccc([SH](=O)=O)c2ccccc12,34.14
1610,[16*]c1ccc([SH](=O)=O)cc1,34.14
1611,[16*]c1ccc([SH](=O)=O)cc1C,34.14
1612,[16*]c1ccc([SH](=O)=O)cc1Cl,34.14
1613,[16*]c1cccc(S(=O)(=O)C(C)C)c1,34.14
1614,[16*]c1cccc(S(=O)(=O)CC)c1,34.14
1615,[16*]c1ccccc1S(=O)(=O)CCC,34.14
1616,[16*]c1ccccc1S(C)(=O)=O,34.14
1617,[16*]c1ccsc1[SH](=O)=O,34.14
1618,[16*]c1csc([SH](=O)=O)c1,34.14
1619,[4*]CC(CC)(CC)S(C)(=O)=O,34.14
1620,[4*]CCCS(=O)(=O)c1ccc(C)cc1,34.14
1621,[4*]CCCS(C)(=O)=O,34.14
1622,[4*]CCS(=O)(=O)c1ccc(F)cc1,34.14
1623,[4*]CCS(=O)(=O)c1ccccc1,34.14
1624,[4*]CCS(C)(=O)=O,34.14
1625,[4*]CC[SH](=O)=O,34.14
1626,[4*][C@@]1(C)CCS(=O)(=O)C1,34.14
1627,[4*][C@H](C)[C@@H](C)S(C)(=O)=O,34.14
1628,[4*][C@H](C)[C@H](C)S(C)(=O)=O,34.14
1629,[6*]C(=O)CCCC=O,34.14
1630,[7*]=C(C=O)C(C)=O,34.14
1631,[8*]CCCS(C)(=O)=O,34.14
1632,[8*]CCS(=O)(=O)CC,34.14
1633,[8*]CS(=O)(=O)C(C)C,34.14
1634,[8*]CS(=O)(=O)c1cccc(F)c1,34.14
1635,[8*]C[S@@](=O)CCC=O,34.14
1636,[8*]C[S@@](=O)[C@H](C)C=O,34.14
1637,[8*]C[S@](=O)[C@@H](C)C=O,34.14
1638,[8*]C[S@](=O)[C@H](C)C=O,34.14
1639,[8*]C[SH](=O)=O,34.14
1640,[9*]n1/c(=N/C=O)sc2ccccc21,34.36
1641,[14*]c1cc(=O)n2cc(Cl)ccc2n1,34.370000000000005
1642,[16*]c1cnc2ccc(C)cn2c1=O,34.370000000000005
1643,[16*]c1cnc2sc(C)cn2c1=O,34.370000000000005
1644,[16*]c1cnc2sccn2c1=O,34.370000000000005
1645,[7*]=Cc1cnc2c(C)cccn2c1=O,34.370000000000005
1646,[7*]=Cc1cnc2ccccn2c1=O,34.370000000000005
1647,[14*]c1cc2n(n1)CC[NH2+]C2,34.43
1648,[14*]c1nc2ccccc2c(=O)n1C,34.89
1649,[14*]c1nc2sccc2c(=O)n1C,34.89
1650,[14*]c1nn(C)c(=O)c2ccccc12,34.89
1651,[14*]c1sc2ncn(C)c(=O)c2c1C,34.89
1652,[15*][C@@H]1CSc2nc(C)cc(=O)n2C1,34.89
1653,[15*][C@@H]1CSc2ncc(C)c(=O)n2C1,34.89
1654,[15*][C@@H]1CSc2nccc(=O)n2C1,34.89
1655,[15*][C@H]1CSc2nc(C)cc(=O)n2C1,34.89
1656,[15*][C@H]1CSc2nccc(=O)n2C1,34.89
1657,[16*]c1c(C)nc2n(c1=O)CCCS2,34.89
1658,[16*]c1c(C)nn(C=O)c1C,34.89
1659,[16*]c1ccc2c(=O)n3c(nc2c1)CCC3,34.89
1660,[16*]c1ccc2c(=O)n3c(nc2c1)CCCCCC3,34.89
1661,[16*]c1ccc2nc3n(c(=O)c2c1)CCCCC3,34.89
1662,[16*]c1cnn(C)c(=O)c1,34.89
1663,[16*]c1cnn(C)c(=O)c1Cl,34.89
1664,[6*]C(=O)n1ccnc1,34.89
1665,[9*]n1c(=O)c(C)nc2ccccc21,34.89
1666,[9*]n1c(=O)cnc2cc(C)c(C)cc21,34.89
1667,[9*]n1c(=O)cnc2ccccc21,34.89
1668,[9*]n1cc2c(n1)C[S@](=O)C2,34.89
1669,[9*]n1ccc2ncccc2c1=O,34.89
1670,[9*]n1cccnc1=O,34.89
1671,[9*]n1cnc2ccc(Cl)cc2c1=O,34.89
1672,[9*]n1cnc2sc(C)c(C)c2c1=O,34.89
1673,[9*]n1cnc2sc(C)cc2c1=O,34.89
1674,[9*]n1cnc2sc3c(c2c1=O)CCC3,34.89
1675,[9*]n1cnccc1=O,34.89
1676,[9*]n1nc(C)c2sc3ccccc3c2c1=O,34.89
1677,[9*]n1ncc2c(c1=O)CCCC2,34.89
1678,[9*]n1ncc2ccccc2c1=O,34.89
1679,[9*]n1nccc(Cl)c1=O,34.89
1680,[16*]c1ccc2oc(=O)n(C)c2c1,35.14
1681,[9*]n1c(=O)oc2ccc(Cl)cc21,35.14
1682,[7*]=C1SC(=S)N=C1[O-],35.42
1683,[5*]N1CCN2C(=O)NC[C@H]2C1,35.58
1684,[14*]c1cc(=O)n2c(C)csc2[nH+]1,35.620000000000005
1685,[14*]c1ncccc1[O-],35.95
1686,[16*]c1cccnc1[O-],35.95
1687,[5*]N1CCOC[C@@H]1C#N,36.26
1688,[5*]N1CCO[C@H](C#N)C1,36.26
1689,[11*]SC1=NNCN1,36.42
1690,[14*]c1ccc(C#N)c(C)n1,36.68
1691,[14*]c1cccc(C#N)n1,36.68
1692,[14*]c1nc(C)cc(C)c1C#N,36.68
1693,[14*]c1ncc(C#N)c2c1CCC2,36.68
1694,[14*]c1ncccc1C#N,36.68
1695,[16*]c1ccc2cc(C#N)cnc2c1,36.68
1696,[16*]c1ccc2ncc(C#N)cc2c1,36.68
1697,[16*]c1cccnc1C#N,36.68
1698,[16*]c1cnccc1C#N,36.68
1699,[7*]=C(C#N)c1nc(C)cs1,36.68
1700,[13*][C@H]1N=NC2=C1CNCC2,36.75
1701,[13*][C@@H]1C[C@@H](O)C[NH2+]1,36.84
1702,[13*][C@@H]1C[C@H](O)C[NH2+]1,36.84
1703,[15*]C1(O)CC[NH2+]CC1,36.84
1704,[15*][C@@H]1CC[NH2+]C[C@H]1O,36.84
1705,[15*][C@]1(O)CCC[NH2+]CC1,36.84
1706,[5*][NH2+][C@@H]1c2ccccc2C[C@@H]1O,36.84
1707,[16*]c1ccc2c(c1)[C@@H]([NH3+])CCO2,36.870000000000005
1708,[10*]N1C(=O)CC[C@@H]2C[NH2+]CC[C@@H]21,36.92
1709,[10*]N1CC2(CC[NH2+]CC2)CC1=O,36.92
1710,[10*]N1CCC[C@]2(CC[NH2+]C2)C1=O,36.92
1711,[10*]N1C[C@@]2(CCC[NH2+]C2)CCC1=O,36.92
1712,[14*]c1[nH+]cccc1[O-],37.2
1713,[16*]c1c[nH+]cc([O-])c1,37.2
1714,[1*]C(=O)CCCCO,37.3
1715,[1*]C(=O)CCO,37.3
1716,[1*]C(=O)CC[C@@H](C)O,37.3
1717,[1*]C(=O)CC[C@H](C)O,37.3
1718,[1*]C(=O)CO,37.3
1719,[1*]C(=O)C[C@@H](O)C(F)(F)F,37.3
1720,[1*]C(=O)C[C@H](O)C(F)(F)F,37.3
1721,[1*]C(=O)[C@H](C)O,37.3
1722,[4*][C@@H](C=O)CO,37.3
1723,[8*]C(O)C=O,37.3
1724,[8*][C@@H](O)CC=O,37.3
1725,[8*][C@H](O)CC=O,37.3
1726,[1*]C(=O)CCN1C(=O)CCc2ccccc21,37.38
1727,[1*]C(=O)[C@H]1CN(C)C(=O)c2ccccc21,37.38
1728,[10*]N1C(=O)C=CC1=O,37.38
1729,[10*]N1C(=O)CC(C=O)=C1C,37.38
1730,[10*]N1C(=O)CC2(CCCCC2)C1=O,37.38
1731,[10*]N1C(=O)CCC1=O,37.38
1732,[10*]N1C(=O)CCCC1=O,37.38
1733,[10*]N1C(=O)C[C@H](C)C1=O,37.38
1734,[10*]N1C(=O)Cc2ccccc2C1=O,37.38
1735,[10*]N1C(=O)[C@H](C)[C@@H](C)C1=O,37.38
1736,[10*]N1C(=O)[C@H]2CC=CC[C@@H]2C1=O,37.38
1737,[10*]N1C(=O)[C@H]2CC[C@@](C)(C1=O)C2(C)C,37.38
1738,[10*]N1C(=O)[C@H]2C[C@H]2C1=O,37.38
1739,[10*]N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O,37.38
1740,[10*]N1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O,37.38
1741,[10*]N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C1=O,37.38
1742,[10*]N1C(=O)c2ccc(Br)cc2C1=O,37.38
1743,[10*]N1C(=O)c2cccc3cccc(c23)C1=O,37.38
1744,[16*]c1ccc2c(c1)C(=O)N(C)C2=O,37.38
1745,[16*]c1ccc2c(c1)CCN1C(=O)c3ccccc3[C@@H](C=O)[C@@H]21,37.38
1746,[16*]c1ccc2c(c1)N(CC=O)C(=O)CS2,37.38
1747,[16*]c1ccc2c(c1)[C@@H]1[C@H](C=O)c3ccccc3C(=O)N1CC2,37.38
1748,[5*]N1CCCCS1(=O)=O,37.38
1749,[5*]N1CCCc2cc([SH](=O)=O)ccc21,37.38
1750,[5*]N1CCS(=O)(=O)CC1,37.38
1751,[5*]N1CCS(=O)(=O)[C@@H](C)[C@H]1C,37.38
1752,[5*]N1CCS(=O)(=O)[C@H](C)[C@@H]1C,37.38
1753,[5*]N1CC[C@H]([SH](=O)=O)C1,37.38
1754,[5*]N1c2ccc([SH](=O)=O)cc2C[C@@H]1C,37.38
1755,[5*]N1c2ccc([SH](=O)=O)cc2C[C@H]1C,37.38
1756,[13*][C@@H]1C=C(c2ccccn2)N=N1,37.61
1757,[16*]c1c(C)n(C)[nH]c1=O,37.79
1758,[9*]n1[nH]cc(Br)c1=O,37.79
1759,[9*]n1[nH]ccc1=O,37.79
1760,[14*]c1ncc2c(n1)CCNC2,37.81
1761,[14*]c1ncnc2c1CCNC2,37.81
1762,[14*]c1ncnc2c1CCNCC2,37.81
1763,[5*]N[C@@H]1CC(C)(C)Cc2ncncc21,37.81
1764,[14*]c1ccc(C#N)[n-]1,37.89
1765,[5*]N/C(NC)=[NH+]/C,38.03
1766,[16*]c1ccccc1NN,38.05
1767,[14*]c1noc2c1CNCC2,38.06
1768,[10*]N1C(=O)c2ccnn2C[C@H]1C,38.13
1769,[10*]N1C(=O)c2cncn2C[C@@H]1C,38.13
1770,[10*]N1C(=O)c2nc3ccccc3n2C[C@@H]1C,38.13
1771,[13*][C@@H]1CNC(=O)O1,38.33
1772,[13*][C@@H]1Oc2ccccc2NC1=O,38.33
1773,[13*][C@@]1(C)Oc2ccccc2NC1=O,38.33
1774,[13*][C@H]1COCC(=O)N1,38.33
1775,[13*][C@H]1Oc2ccccc2NC1=O,38.33
1776,[13*][C@]1(C)Oc2ccccc2NC1=O,38.33
1777,[15*][C@@H]1[C@H]2C=C[C@]3(CNC(=O)[C@@H]13)O2,38.33
1778,[16*]c1cc2c(cc1Cl)NC(=O)CO2,38.33
1779,[16*]c1ccc2c(c1)CNC(=O)CO2,38.33
1780,[16*]c1ccc2c(c1)NC(=O)[C@H](C)O2,38.33
1781,[16*]c1cccc2c1O[C@H](C)C(=O)N2,38.33
1782,[3*]ONC(C)=O,38.33
1783,[5*][NH+]1CC[C@@H]([SH](=O)=O)C1,38.58
1784,[13*][C@@H]1CC(C=O)=NO1,38.66
1785,[13*][C@H]1CC(C=O)=NO1,38.66
1786,[16*]c1ccc(C2=NCC(=O)O2)cc1,38.66
1787,[16*]c1cccc(C2=NCC(=O)O2)c1,38.66
1788,[7*]=C1N=C(C)OC1=O,38.66
1789,[7*]=C1N=C(c2ccccc2)OC1=O,38.66
1790,[14*]c1ncnc2nc(C)cc(C)c12,38.67
1791,[14*]c1ccc(C(N)=S)cn1,38.91
1792,[14*]c1csc(N)n1,38.91
1793,[14*]c1nc2ccc(N)cc2s1,38.91
1794,[14*]c1ncccc1N,38.91
1795,[14*]c1nscc1N,38.91
1796,[14*]c1sncc1N,38.91
1797,[16*]c1cc(Cl)cnc1N,38.91
1798,[16*]c1ccc(N)nc1,38.91
1799,[16*]c1ccc2nc(N)sc2c1,38.91
1800,[16*]c1ccncc1N,38.91
1801,[16*]c1cncc(N)c1,38.91
1802,[14*]c1ncnc2oc(C)c(C)c12,38.92
1803,[14*]c1ncon1,38.92
1804,[14*]c1nnc([S-])o1,38.92
1805,[14*]c1nnco1,38.92
1806,[14*]c1nonc1C,38.92
1807,[16*]c1ccnc2onc(C)c12,38.92
1808,[14*]c1nc[nH+]c2c1CCNC2,39.06
1809,[12*]S(=O)(=O)c1ccn(C)c1,39.07
1810,[14*]c1cc([SH](=O)=O)cn1C,39.07
1811,[16*]c1c([SH](=O)=O)c(C)n(C)c1C,39.07
1812,[14*]c1cn2ccn(C)c(=O)c2n1,39.3
1813,[9*]n1c(=O)c2cccn2c2cccnc21,39.3
1814,[9*]n1ccn2nccc2c1=O,39.3
1815,[14*]c1cn2ccnc2c(=O)n1C,39.300000000000004
1816,[14*]c1cc(C#N)c[nH]1,39.58
1817,[13*][C@@H]1C[C@@H]([NH3+])CN1,39.67
1818,[9*]n1cnn(C)c1=O,39.82
1819,[9*]n1nc2n(c1=O)CCCCC2,39.82
1820,[14*]c1nc2ncc(Br)cc2[n-]1,39.88
1821,[3*]On1nnc2ccccc21,39.94
1822,[13*][C@@H]1N=C2C=NN(C)[C@@H]2N1,39.99
1823,[13*][C@H]1[NH+]=c2ccccc2=C1N,39.99
1824,[4*]C[C@@H](C)C(=O)[O-],40.129999999999995
1825,[4*]C[C@H](C)C(=O)[O-],40.129999999999995
1826,[4*][C@@H](C(=O)[O-])[C@@H](C)CC,40.129999999999995
1827,[4*][C@@H](C(=O)[O-])[C@H](C)CC,40.129999999999995
1828,[4*][C@@H](C)CC(=O)[O-],40.129999999999995
1829,[4*][C@@H](CC)C(=O)[O-],40.129999999999995
1830,[4*][C@@H](F)C(=O)[O-],40.129999999999995
1831,[4*][C@@](C)(CC)C(=O)[O-],40.129999999999995
1832,[4*][C@H](C(=O)[O-])[C@H](C)CC,40.129999999999995
1833,[4*][C@H](C)C(=O)[O-],40.129999999999995
1834,[4*][C@H](C)[C@H](C)C(=O)[O-],40.129999999999995
1835,[4*][C@H](CCC)C(=O)[O-],40.129999999999995
1836,[4*][C@H](F)C(=O)[O-],40.129999999999995
1837,[4*][C@](C)(CC)C(=O)[O-],40.129999999999995
1838,[6*]C(=O)[O-],40.129999999999995
1839,[8*]CCCC(=O)[O-],40.129999999999995
1840,[8*]CCCCCC(=O)[O-],40.129999999999995
1841,[8*][C@@H](C(=O)[O-])C(C)C,40.129999999999995
1842,[8*][C@H](C)C(=O)[O-],40.129999999999995
1843,[8*][C@](C)(CC)C(=O)[O-],40.129999999999995
1844,[16*]c1c[nH+]ccc1N,40.16
1845,[16*]c1cc[nH+]c(N)c1,40.16
1846,[16*]c1ccc(N)[nH+]c1,40.16
1847,[16*]c1c(O)cccc1O,40.46
1848,[16*]c1ccc(O)cc1O,40.46
1849,[4*]C(CO)CO,40.46
1850,[4*]CC(C)(CO)CO,40.46
1851,[7*]=Cc1ccc(O)c(O)c1,40.46
1852,[8*]C(C)(CO)CO,40.46
1853,[8*]C(CC)(CO)CO,40.46
1854,[8*]CC(CO)CO,40.46
1855,[14*]c1nc2c(s1)[C@H]([NH3+])CCC2,40.53
1856,[16*]c1ccncc1C#CC[NH3+],40.53
1857,[10*]N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C,40.620000000000005
1858,[10*]N1C(=O)[C@H]2CCCCN2C(=O)[C@@H]1C,40.620000000000005
1859,[10*]N1CC(=O)N(C)CC1=O,40.620000000000005
1860,[10*]N1CC(=O)N2CCCC[C@H]2C1=O,40.620000000000005
1861,[10*]N1CC(=O)N2CCC[C@H]2C1=O,40.620000000000005
1862,[15*]C1CCN(S(=O)(=O)N(C)C)CC1,40.620000000000005
1863,[14*]c1n[nH]c2c1CNCC2,40.71
1864,[5*]N[C@H]1CCCc2[nH]ncc21,40.71
1865,[1*]C(=O)[C@@H](C)C#N,40.86
1866,[4*]CCC(=O)CC#N,40.86
1867,[4*][C@@H](C)C(=O)CC#N,40.86
1868,[6*]C(=O)CC#N,40.86
1869,[7*]=CC(=O)CC#N,40.86
1870,[9*]n1c([O-])c2ccccc2nc1=S,40.879999999999995
1871,[14*]c1cnc2ccc(C#N)cn12,41.09
1872,[13*][C@H]1Nc2ccccc2NC2=C1C(=O)CCC2,41.129999999999995
1873,[16*]c1ccccc1NNC=O,41.129999999999995
1874,[5*]N[C@H]1NC(=O)c2ccccc21,41.129999999999995
1875,[7*]=C(C)NNC(C)=O,41.129999999999995
1876,[7*]=C1NC(=S)NC1=O,41.129999999999995
1877,[1*]C(=O)NNc1ccc(F)cc1,41.13
1878,[1*]C(=O)NNc1cccc(F)c1F,41.13
1879,[1*]C(=O)NNc1ccccc1Cl,41.13
1880,[13*]C1NC(=O)c2ccccc2N1,41.13
1881,[13*][C@@H]1CC(=O)NCCN1,41.13
1882,[13*][C@@H]1NC(=O)c2ccccc2N1,41.13
1883,[15*][C@@H]1CC(=O)C2=C(C1)Nc1ccccc1NC2,41.13
1884,[15*][C@H]1CC(=O)C2=C(C1)Nc1ccccc1NC2,41.13
1885,[6*]C(=O)NNc1c(C)cc(C)cc1C,41.13
1886,[6*]C(=O)NNc1ccccc1Cl,41.13
1887,[5*]N/C(=[NH+]/C)N1CCNCC1,41.27
1888,[13*][C@@H]1S/C(=N/CC)NC1=O,41.46
1889,[13*][C@H]1CC(=O)N/C(=N/c2ccccc2)S1,41.46
1890,[13*][C@H]1S/C(=N\c2ccccc2)NC1=O,41.46
1891,[16*]c1ccc(/C=N/NC(C)=O)cc1Br,41.46
1892,[16*]c1ccc(/C=N\NC=O)cc1,41.46
1893,[16*]c1cccc(/C(C)=N/NC=O)c1,41.46
1894,[16*]c1cccc(/C(C)=N\NC=O)c1,41.46
1895,[16*]c1cccc(/C=N/NC(C)=O)c1,41.46
1896,[16*]c1cccc(/C=N/NC=O)c1,41.46
1897,[16*]c1ccccc1/C=N/NC(C)=O,41.46
1898,[4*]CC(=O)/N=C1/NCCS1,41.46
1899,[4*]CC(=O)N/N=C/C,41.46
1900,[4*]CC(=O)N/N=C/CC,41.46
1901,[4*]CC(=O)N/N=C/c1ccccc1,41.46
1902,[4*]CC(=O)NN=C(C)C,41.46
1903,[6*]C(=O)N/N=C/C,41.46
1904,[6*]C(=O)N/N=C/c1cccc(Br)c1,41.46
1905,[7*]=C1C(=O)NN=C1C,41.46
1906,[8*]CC(=O)N/N=C\c1ccccc1,41.46
1907,[13*][C@H]1NC(=O)[C@@H]2COCCN12,41.57
1908,[14*]c1c[nH]nn1,41.57
1909,[14*]c1cc2[nH]c(C)nc2cn1,41.57
1910,[14*]c1ccc2c(C)n[nH]c2n1,41.57
1911,[14*]c1ccc2cn[nH]c2n1,41.57
1912,[14*]c1ccc2nc[nH]c2n1,41.57
1913,[14*]c1cnn[nH]1,41.57
1914,[14*]c1nc2cc(Br)cnc2[nH]1,41.57
1915,[14*]c1nc2cccnc2[nH]1,41.57
1916,[14*]c1nc2cnccc2[nH]1,41.57
1917,[14*]c1nc[nH]n1,41.57
1918,[14*]c1nccc2[nH]c(C)nc12,41.57
1919,[14*]c1ncn[nH]1,41.57
1920,[14*]c1ncnc2[nH]c(C)c(C)c12,41.57
1921,[16*]c1cc2cn[nH]c2nc1Cl,41.57
1922,[16*]c1ccc2[nH]nnc2c1,41.57
1923,[16*]c1ccc2n[nH]nc2c1,41.57
1924,[5*]N1C[C@@H]2OCC(=O)N[C@@H]2C1,41.57
1925,[14*]c1c(C#N)cnn1C,41.61
1926,[9*]n1cc(C#N)cn1,41.61
1927,[11*]SC1=NC(=O)C2=C3CCCC[C@H]3SC2=N1,41.79
1928,[13*][C@H]1N=[NH+]C(=S)N1/N=C/c1ccccc1,41.93
1929,[16*]c1ccc(/C=N/N2CN=[NH+]C2=S)cc1,41.93
1930,[13*][C@@H]1Cc2[nH+]c[nH]c2CN1,41.96
1931,[13*][C@H]1Cc2[nH+]c[nH]c2CN1,41.96
1932,[16*]c1cccn(O)c1=O,42.230000000000004
1933,[14*]c1ncc2c(n1)CC[NH2+]C2,42.39
1934,[14*]c1ncc2c(n1)CC[NH2+]CC2,42.39
1935,[14*]c1ncnc2c1CC[NH2+]CC2,42.39
1936,[14*]c1noc2c1C[NH2+]CC2,42.64
1937,[13*][C@@H]1C[C@H](c2ccccc2)n2ncnc2N1,42.74
1938,[13*][C@H]1CSc2nnc(C)n2N1,42.74
1939,[5*]N[C@@H]1CCCn2nc(C)nc21,42.74
1940,[5*]N[C@H]1CCCn2ncnc21,42.74
1941,[15*][C@H]1CC(=O)c2cncnc2C1,42.85
1942,[14*]c1nc2ccccc2c2nc(C)nn12,43.08
1943,[14*]c1nc2ccccc2n2cnnc12,43.08
1944,[14*]c1nc2ncccn2n1,43.08
1945,[14*]c1nn2cnnc2c2ccccc12,43.08
1946,[14*]c1nn2cnnc2s1,43.08
1947,[14*]c1nnc2c(C)c(C)cnn12,43.08
1948,[14*]c1nnc2c3ccccc3ncn12,43.08
1949,[14*]c1nnc2ccnn2c1C,43.08
1950,[16*]c1ccc2nnnn2c1,43.08
1951,[16*]c1cn2ncnc2nc1C,43.08
1952,[4*]C(C)(C)C(N)=O,43.09
1953,[4*]CC(N)=O,43.09
1954,[4*]CCC(N)=O,43.09
1955,[4*]CCCC(N)=O,43.09
1956,[4*]CCCCC(N)=O,43.09
1957,[4*]C[C@@H](C)C(N)=O,43.09
1958,[4*][C@@H](C(N)=O)[C@@H](C)CC,43.09
1959,[4*][C@@H](C(N)=O)[C@H](C)CC,43.09
1960,[4*][C@H](C(N)=O)[C@H](C)CC,43.09
1961,[4*][C@H](C)CC(N)=O,43.09
1962,[4*][C@H](CC)C(N)=O,43.09
1963,[4*][C@](C)(CC(C)C)C(N)=O,43.09
1964,[8*]CC(N)=O,43.09
1965,[8*]C[C@H](C)C(N)=O,43.09
1966,[8*][C@H](C)C(N)=O,43.09
1967,[8*][C@H](N)C=O,43.09
1968,[16*]c1ccc2c3c(onc13)-c1ccccc1C2=O,43.1
1969,[16*]c1ccc2noc3c2c1C(=O)c1ccccc1-3,43.1
1970,[14*]c1cc2cc([N+](=O)[O-])ccc2s1,43.14
1971,[15*][C@@H]1C[C@H]1[N+](=O)[O-],43.14
1972,[16*]c1c(C)cc(C)c([N+](=O)[O-])c1C,43.14
1973,[16*]c1c(C)cc(C)cc1[N+](=O)[O-],43.14
1974,[16*]c1c(C)cccc1[N+](=O)[O-],43.14
1975,[16*]c1c(F)cccc1[N+](=O)[O-],43.14
1976,[16*]c1cc(C)c([N+](=O)[O-])cc1Cl,43.14
1977,[16*]c1cc(C)ccc1[N+](=O)[O-],43.14
1978,[16*]c1cc(Cl)c(Cl)cc1[N+](=O)[O-],43.14
1979,[16*]c1cc(Cl)cc([N+](=O)[O-])c1,43.14
1980,[16*]c1cc(F)ccc1[N+](=O)[O-],43.14
1981,[16*]c1ccc(Br)cc1[N+](=O)[O-],43.14
1982,[16*]c1ccc(C)c([N+](=O)[O-])c1,43.14
1983,[16*]c1ccc(F)c([N+](=O)[O-])c1,43.14
1984,[16*]c1ccc([N+](=O)[O-])c(Cl)c1,43.14
1985,[16*]c1ccc([N+](=O)[O-])cc1C,43.14
1986,[16*]c1cccc(C)c1[N+](=O)[O-],43.14
1987,[16*]c1ccccc1[N+](=O)[O-],43.14
1988,[16*]c1csc([N+](=O)[O-])c1,43.14
1989,[7*]=Cc1ccc(C)c([N+](=O)[O-])c1,43.14
1990,[7*]=Cc1ccc(Cl)c([N+](=O)[O-])c1,43.14
1991,[7*]=Cc1ccc(F)cc1[N+](=O)[O-],43.14
1992,[7*]=Cc1ccc([N+](=O)[O-])cc1,43.14
1993,[7*]=Cc1cccc([N+](=O)[O-])c1,43.14
1994,[5*]N(C)/C(N)=[NH+]\C,43.23
1995,[5*]N1C(N)=[NH+]C[C@@H]1C,43.23
1996,[5*]N1C(N)=[NH+]C[C@H]1C,43.23
1997,[5*]N1CC[NH+]=C1N,43.230000000000004
